Country name,Year,Region,Protest,Start Day,Start Month,Start Year,End Day,End Month,End Year,Protester Violence,Number of Participants in Protest,Reported participation in protest,Protester Group Identity,Primary Protester Demands [Demand 1],Primary State Response to protests [Response 1],Time Spending
Indonesia,1996,Asia,1,27,7,1996,28,7,1996,1,,2000,anti-government,police brutality,killings,2
Indonesia,2006,Asia,1,22,9,2006,22,9,2006,1,,5000,Christians,police brutality,crowd dispersal,1
Indonesia,2002,Asia,1,1,11,2002,1,11,2002,0,,500,Indonesian Justice Party,police brutality,ignore,1
Indonesia,2002,Asia,1,19,10,2002,19,10,2002,0,,100,Jemaah Islamiyah ,police brutality,ignore,1
Indonesia,1996,Asia,1,27,12,1996,28,12,1996,1,,1000,mobs,police brutality,crowd dispersal,2
Indonesia,1996,Asia,1,12,10,1996,12,10,1996,1,,3000,Muslims,police brutality,crowd dispersal,1
Indonesia,1999,Asia,1,3,1,1999,3,1,1999,1,,3000,separatist supporters,police brutality,killings,1
Indonesia,1997,Asia,1,27,1,1997,27,1,1997,1,,100,street vendors,police brutality,crowd dispersal,1
Indonesia,1993,Asia,1,30,6,1993,30,6,1993,0,,100,students,police brutality,crowd dispersal,1
Indonesia,2006,Asia,1,22,1,2006,23,1,2006,0,,50,students,police brutality,shootings,2
Indonesia,2014,Asia,1,28,9,2014,28,9,2014,0,50-99,50+,30 activist groups,"political behavior, process",ignore,1
Indonesia,1999,Asia,1,26,8,1999,26,8,1999,1,,.,anti independence supporters,"political behavior, process",ignore,1
Indonesia,2009,Asia,1,9,12,2009,9,12,2009,0,,1000,anti-graft movement,"political behavior, process",ignore,1
Indonesia,2005,Asia,1,12,10,2005,12,10,2005,0,,500,bali residents,"political behavior, process",ignore,1
Indonesia,2002,Asia,1,12,3,2002,12,3,2002,0,,1000,"bank employees, National Mandate Party","political behavior, process",accomodation,1
Indonesia,2000,Asia,1,6,4,2000,6,4,2000,0,,5000,Communication Forum for Muslims,"political behavior, process",ignore,1
Indonesia,2014,Asia,1,22,7,2014,22,7,2014,0,100-999,100+,confederation of Indonesian workers (KSPI),"political behavior, process",crowd dispersal,1
Indonesia,1991,Asia,1,12,11,1991,12,11,1991,0,,3000,independence,"political behavior, process",killings,1
Indonesia,1991,Asia,1,29,11,1991,29,11,1991,0,,1000,independence,"political behavior, process",crowd dispersal,1
Indonesia,1999,Asia,1,26,3,1999,26,3,1999,0,,1000,independence supporters,"political behavior, process",accomodation,1
Indonesia,1999,Asia,1,25,8,1999,25,8,1999,0,,10000,independence supporters,"political behavior, process",ignore,1
Indonesia,1997,Asia,1,15,4,1997,15,4,1997,0,,5000,Indonesian Democratic Party ,"political behavior, process",ignore,1
Indonesia,2010,Asia,1,14,4,2010,14,4,2010,1,,1000,Islamic Defenders Front ,"political behavior, process",crowd dispersal,1
Indonesia,1997,Asia,1,11,5,1997,11,5,1997,0,,10000,Islamic United Development Party;Partai Demokrasi Indonesia ,"political behavior, process",ignore,1
Indonesia,2016,Asia,1,16,8,2016,16,8,2016,0,100-999,Hundreds,Journalists,"political behavior, process",ignore,1
Indonesia,2001,Asia,1,14,6,2001,16,6,2001,1,,8000,labor,"political behavior, process",accomodation,3
Indonesia,2013,Asia,1,1,5,2013,1,5,2013,0,,10000s,"labor unions and groups representing women, students and environmentalists","political behavior, process",accomodation,1
Indonesia,2016,Asia,1,1,12,2016,1,12,2016,1,100-999,About 150 protesters,Mostly university students from the Free Papua Organisation and the Papua Student Alliance,"political behavior, process",crowd dispersal,1
Indonesia,2011,Asia,1,31,1,2011,31,1,2011,0,,100s,Muslim hard-liners,"political behavior, process",crowd dispersal,1
Indonesia,2000,Asia,1,5,1,2000,6,1,2000,0,,5000,muslims,"political behavior, process",ignore,2
Indonesia,1995,Asia,1,8,12,1995,8,12,1995,0,,100,opposition,"political behavior, process",ignore,1
Indonesia,1998,Asia,1,3,6,1998,3,6,1998,0,,3000,opposition,"political behavior, process",crowd dispersal,1
Indonesia,2010,Asia,1,8,7,2010,9,7,2010,0,,20000,Papuans,"political behavior, process",ignore,2
Indonesia,2013,Asia,1,11,7,2013,11,7,2013,1,,>50,prisoners,"political behavior, process",crowd dispersal,1
Indonesia,2004,Asia,1,2,5,2004,2,5,2004,1,,60,pro Abu Bakar's protesters,"political behavior, process",beatings,1
Indonesia,1996,Asia,1,20,6,1996,20,6,1996,0,,5000,"pro democracy advocates, Parti Demokrasi Indonesia ","political behavior, process",beatings,1
Indonesia,1996,Asia,1,29,6,1996,29,6,1996,0,,1000,"pro democracy advocates, Parti Demokrasi Indonesia ","political behavior, process",ignore,1
Indonesia,1999,Asia,1,8,11,1999,8,11,1999,0,,1000000,pro independence,"political behavior, process",ignore,1
Indonesia,1999,Asia,1,1,12,1999,1,12,1999,0,,20000,pro independence,"political behavior, process",ignore,1
Indonesia,1999,Asia,1,2,12,1999,2,12,1999,0,,100,pro independence,"political behavior, process",shootings,1
Indonesia,2000,Asia,1,8,10,2000,8,10,2000,1,,2000,pro independence,"political behavior, process",killings,1
Indonesia,2001,Asia,1,28,5,2001,29,5,2001,1,,1000,pro Wahid ,"political behavior, process",ignore,2
Indonesia,2014,Asia,1,25,3,2014,25,3,2014,0,50-99,50+,protesters,"political behavior, process",ignore,1
Indonesia,2014,Asia,1,20,8,2014,20,8,2014,0,2000-4999,2000,protesters,"political behavior, process",ignore,1
Indonesia,2014,Asia,1,21,8,2014,21,8,2014,1,50-99,50+,protesters,"political behavior, process",crowd dispersal,1
Indonesia,1999,Asia,1,1,7,1999,1,7,1999,0,,1500,public,"political behavior, process",crowd dispersal,1
Indonesia,1993,Asia,1,18,12,1993,18,12,1993,0,,100,students,"political behavior, process",crowd dispersal,1
Indonesia,1998,Asia,1,10,6,1998,10,6,1998,0,,2000,students,"political behavior, process",crowd dispersal,1
Indonesia,1998,Asia,1,6,9,1998,6,9,1998,0,,2000,students,"political behavior, process",crowd dispersal,1
Indonesia,1998,Asia,1,28,10,1998,28,10,1998,0,,8000,students,"political behavior, process",crowd dispersal,1
Indonesia,1998,Asia,1,12,11,1998,13,11,1998,0,,10000,students,"political behavior, process",killings,2
Indonesia,1998,Asia,1,11,3,1998,11,3,1998,0,,10000,students,"political behavior, process",ignore,1
Indonesia,1998,Asia,1,12,3,1998,12,3,1998,0,,1000,students,"political behavior, process",beatings,1
Indonesia,1998,Asia,1,4,4,1998,28,4,1998,1,,1000,students,"political behavior, process",crowd dispersal,25
Indonesia,1998,Asia,1,2,5,1998,20,5,1998,1,,250000,students,"political behavior, process",killings,19
Indonesia,1999,Asia,1,12,5,1999,12,5,1999,0,,3000,students,"political behavior, process",ignore,1
Indonesia,1999,Asia,1,21,5,1999,21,5,1999,1,,2000,students,"political behavior, process",crowd dispersal,1
Indonesia,1999,Asia,1,23,9,1999,25,9,1999,0,,7000,students,"political behavior, process",accomodation,3
Indonesia,1999,Asia,1,4,10,1999,4,10,1999,0,,150,students,"political behavior, process",ignore,1
Indonesia,1999,Asia,1,15,10,1999,15,10,1999,1,,5000,students,"political behavior, process",crowd dispersal,1
Indonesia,2000,Asia,1,25,5,2000,26,5,2000,1,,300,students,"political behavior, process",crowd dispersal,2
Indonesia,2016,Asia,1,22,3,2016,22,3,2016,1,5000-10000,"Estimated 6,000 drivers",Taxi and motorised rickshaw drivers,"political behavior, process",crowd dispersal,1
Indonesia,1990,Asia,1,19,1,1990,19,1,1990,0,,100,Timorese youth,"political behavior, process",crowd dispersal,1
Indonesia,2000,Asia,1,13,5,2000,13,5,2000,1,,100,"unemployed youth, street vendors","political behavior, process",crowd dispersal,1
Indonesia,1997,Asia,1,17,5,1997,18,5,1997,1,,1000,United Development Party ,"political behavior, process",crowd dispersal,2
Indonesia,2013,Asia,1,6,9,2013,6,9,2013,0,,1000s,workers,"political behavior, process",ignore,1
Indonesia,1994,Asia,1,13,11,1994,13,11,1994,1,,100,youth,"political behavior, process",crowd dispersal,1
Indonesia,2001,Asia,1,16,6,2001,18,6,2001,1,,10000,demonstrators,"price increases, tax policy",crowd dispersal,3
Indonesia,1996,Asia,1,22,4,1996,24,4,1996,0,,10000,Indonesian Student Solidarity for Democracy,"price increases, tax policy",killings,3
Indonesia,2013,Asia,1,17,6,2013,17,6,2013,0,,4000,members of labor groups,"price increases, tax policy",crowd dispersal,1
Indonesia,2014,Asia,1,17,11,2014,17,11,2014,0,100-999,100s,protesters and workers,"price increases, tax policy",ignore,1
Indonesia,1998,Asia,1,7,2,1998,7,2,1998,1,,100,public,"price increases, tax policy",crowd dispersal,1
Indonesia,1998,Asia,1,26,8,1998,1,9,1998,1,,100,public,"price increases, tax policy",killings,7
Indonesia,1998,Asia,1,25,1,1998,25,1,1998,1,,1000,public,"price increases, tax policy",ignore,1
Indonesia,1998,Asia,1,8,2,1998,8,2,1998,1,,1000,public,"price increases, tax policy",crowd dispersal,1
Indonesia,1998,Asia,1,14,2,1998,15,2,1998,1,,1000,public,"price increases, tax policy",shootings,2
Indonesia,1998,Asia,1,20,2,1998,20,2,1998,1,,10000,public,"price increases, tax policy",crowd dispersal,1
Indonesia,2003,Asia,1,16,1,2003,16,1,2003,0,,10000,student and workers,"price increases, tax policy",accomodation,1
Indonesia,1998,Asia,1,25,2,1998,25,2,1998,0,,1000,students,"price increases, tax policy",crowd dispersal,1
Indonesia,1998,Asia,1,6,3,1998,6,3,1998,0,,400,students,"price increases, tax policy",crowd dispersal,1
Indonesia,1998,Asia,1,9,9,1998,9,9,1998,0,,1000,students,"price increases, tax policy",crowd dispersal,1
Indonesia,2000,Asia,1,1,4,2000,1,4,2000,1,,300,students,"price increases, tax policy",crowd dispersal,1
Indonesia,2005,Asia,1,1,3,2005,2,3,2005,0,,1000,students,"price increases, tax policy",ignore,2
Indonesia,2008,Asia,1,21,5,2008,21,5,2008,0,,2000,students,"price increases, tax policy",crowd dispersal,1
Indonesia,2003,Asia,1,6,1,2003,21,1,2003,0,,100,students and workers,"price increases, tax policy",accomodation,16
Indonesia,2012,Asia,1,30,3,2012,30,3,2012,1,,80000,"students, trade union members, and farmers","price increases, tax policy",crowd dispersal,1
Indonesia,2005,Asia,1,29,9,2005,30,9,2005,0,,1000,"students, workers","price increases, tax policy",ignore,2
Indonesia,1998,Asia,1,9,2,1998,11,2,1998,0,,300,unemployed,"price increases, tax policy",crowd dispersal,3
Indonesia,2016,Asia,1,29,9,2016,29,9,2016,0,2000-4999,Thousands,Union workers,"price increases, tax policy",ignore,1
Indonesia,1998,Asia,1,2,2,1998,2,2,1998,1,,2000,youth,"price increases, tax policy",crowd dispersal,1
Indonesia,2000,Asia,1,15,9,2000,15,9,2000,1,,400,anti suharto,removal of politician,crowd dispersal,1
Indonesia,1995,Asia,1,16,9,1995,16,9,1995,0,,100,Council for the Defence of People's Solidarity,removal of politician,ignore,1
Indonesia,2016,Asia,1,4,11,2016,4,11,2016,1,>10000,Tens of thousands,Islam Defenders Front,removal of politician,crowd dispersal,1
Indonesia,2002,Asia,1,11,9,2002,11,9,2002,0,,1000,Islamic Defenders Front ,removal of politician,ignore,1
Indonesia,2016,Asia,1,13,12,2016,13,12,2016,0,1000-1999,"More than 1,000",Muslim hardliners,removal of politician,ignore,1
Indonesia,2004,Asia,1,13,2,2004,13,2,2004,1,,3000,pro- and anti-Akbar protesters,removal of politician,crowd dispersal,1
Indonesia,2016,Asia,1,2,12,2016,2,12,2016,0,>10000,"More than 500,000 people",Protesters pushing for the arrest of Jakarta Governor Basuki Ahok Tjahaja Purnama over alleged blasphemy,removal of politician,ignore,1
Indonesia,1992,Asia,1,18,11,1992,18,11,1992,0,,70,students,removal of politician,ignore,1
Indonesia,1994,Asia,1,29,5,1994,29,5,1994,0,,2000,students,removal of politician,ignore,1
Indonesia,2001,Asia,1,3,2,2001,3,2,2001,0,,10000,students,removal of politician,ignore,1
Indonesia,2003,Asia,1,6,2,2003,6,2,2003,1,,1000,students,removal of politician,crowd dispersal,1
Indonesia,2001,Asia,1,12,3,2001,12,3,2001,0,,1000,students from Islamic groups,removal of politician,ignore,1
Indonesia,2002,Asia,1,16,9,2002,16,9,2002,0,,500,"Students, Urban Poor Consortium",removal of politician,ignore,1
Indonesia,1995,Asia,1,5,9,1995,5,9,1995,0,,200,youth,removal of politician,crowd dispersal,1
Indonesia,1993,Asia,1,13,1,1993,13,1,1993,0,,70,clergymen,social restrictions,accomodation,1
Indonesia,1999,Asia,1,25,6,1999,25,6,1999,0,,100,election monitors,social restrictions,ignore,1
Indonesia,1994,Asia,1,23,6,1994,27,6,1994,0,,700,Forum Pembela Pres Pancasila,social restrictions,ignore,5
Indonesia,1994,Asia,1,5,7,1994,5,7,1994,0,,200,Indonesian Journalists' Association ,social restrictions,ignore,1
Indonesia,2008,Asia,1,20,4,2008,20,4,2008,0,,1000,Muslim Forum ,social restrictions,accomodation,1
Indonesia,2008,Asia,1,6,5,2008,6,5,2008,0,,50,National Alliance for Religious Freedom ,social restrictions,ignore,1
Indonesia,2006,Asia,1,21,5,2006,21,5,2006,0,,"100,000",people,social restrictions,accomodation,1
Indonesia,1998,Asia,1,1,9,1998,1,9,1998,1,,.,public,social restrictions,killings,1
Indonesia,1993,Asia,1,9,11,1993,19,11,1993,0,,250,students,social restrictions,ignore,11
Indonesia,1994,Asia,1,14,7,1994,14,7,1994,0,,100,students,social restrictions,crowd dispersal,1
Indonesia,1998,Asia,1,28,5,1998,2,6,1998,0,,100,students,social restrictions,ignore,6
Indonesia,2002,Asia,1,5,8,2002,5,8,2002,0,,1000,United Development Party and the Crescent Star Party ,social restrictions,ignore,1
Iran,2002,MENA,1,22,1,2002,22,1,2002,0,,5000,teachers,labor wage dispute,accomodation,1
Iran,2002,MENA,1,22,1,2002,22,1,2002,0,,1000,teachers,labor wage dispute,accomodation,1
Iran,2007,MENA,1,8,3,2007,8,3,2007,0,,4000,teachers,labor wage dispute,ignore,1
Iran,1991,MENA,1,29,7,1991,29,7,1991,1,,50,slum-dwellers,land farm issue,shootings,1
Iran,1992,MENA,1,21,5,1992,21,5,1992,1,,2000,slum-dwellers,land farm issue,shootings,1
Iran,1992,MENA,1,30,5,1992,30,5,1992,1,,1000,slum-dwellers,land farm issue,ignore,1
Iran,1992,MENA,1,21,9,1992,21,9,1992,1,,50,"slum-dwellers, political opponents",land farm issue,arrests,1
Iran,2016,MENA,1,30,1,2016,30,1,2016,0,100-999,dozens arrested,students,land farm issue,arrests,1
Iran,2011,MENA,1,20,2,2011,20,2,2011,1,,1000s,Green Movement,police brutality,crowd dispersal,1
Iran,2014,MENA,1,20,4,2014,20,4,2014,0,100-999,150,inmates' family members,police brutality,accomodation,1
Iran,2005,MENA,1,3,8,2005,3,8,2005,1,,100,Kurds,police brutality,killings,1
Iran,2011,MENA,1,1,3,2011,1,3,2011,1,,1000s,protesters,police brutality,crowd dispersal,1
Iran,1998,MENA,1,14,4,1998,14,4,1998,0,,4000,students,police brutality,crowd dispersal,1
Iran,2015,MENA,1,21,3,2015,21,3,2015,0,1000-1999,>1000,animal rights activists,"political behavior, process",accomodation,1
Iran,2009,MENA,1,27,12,2009,27,12,2009,1,,10000,anit-regime,"political behavior, process",killings,1
Iran,1990,MENA,1,16,2,1990,16,2,1990,1,,50,anti-government,"political behavior, process",shootings,1
Iran,2015,MENA,1,7,4,2015,7,4,2015,0,100-999,150,anti-nuclear deal hard-liners,"political behavior, process",ignore,1
Iran,2015,MENA,1,30,6,2015,30,6,2015,0,100-999,200,anti-nuclear deal hard-liners,"political behavior, process",ignore,1
Iran,2009,MENA,1,26,12,2009,26,12,2009,1,,1000,anti-regime,"political behavior, process",beatings,1
Iran,2009,MENA,1,4,11,2009,4,11,2009,0,,10000,anti-regime,"political behavior, process",beatings,1
Iran,2009,MENA,1,21,12,2009,21,12,2009,0,,10000,anti-regime,"political behavior, process",ignore,1
Iran,2009,MENA,1,23,12,2009,23,12,2009,0,,1000,anti-regime,"political behavior, process",beatings,1
Iran,2010,MENA,1,11,2,2010,11,2,2010,0,,1000,anti-regime,"political behavior, process",shootings,1
Iran,2010,MENA,1,12,6,2010,12,6,2010,0,,50,anti-regime,"political behavior, process",arrests,1
Iran,2013,MENA,1,28,9,2013,28,9,2013,0,,100,conservative hardliners,"political behavior, process",ignore,1
Iran,2013,MENA,1,4,11,2013,4,11,2013,0,,10000,conservative hardliners,"political behavior, process",ignore,1
Iran,1998,MENA,1,31,7,1998,31,7,1998,0,,4000,conservatives,"political behavior, process",ignore,1
Iran,1998,MENA,1,16,10,1998,16,10,1998,0,,75,conservatives/hardliners,"political behavior, process",ignore,1
Iran,2002,MENA,1,19,11,2002,19,11,2002,0,,2000,hardliners,"political behavior, process",ignore,1
Iran,2014,MENA,1,22,10,2014,22,10,2014,0,2000-4999,>2000,Iranians,"political behavior, process",accomodation,1
Iran,2014,MENA,1,23,10,2014,23,10,2014,0,50-99,>50,Iranians,"political behavior, process",ignore,1
Iran,2015,MENA,1,7,5,2015,10,5,2015,1,100-999,100s,Kurds,"political behavior, process",crowd dispersal,4
Iran,1994,MENA,1,3,8,1994,4,8,1994,1,,10000,local hizbullahis,"political behavior, process",beatings,2
Iran,2009,MENA,1,17,6,2009,18,6,2009,0,,100000,"Mousavi supporters, anti-regime","political behavior, process",arrests,2
Iran,2009,MENA,1,24,6,2009,24,6,2009,1,,100,"Mousavi supporters, anti-regime","political behavior, process",beatings,1
Iran,2009,MENA,1,28,6,2009,28,6,2009,0,,3000,"Mousavi supporters, anti-regime","political behavior, process",beatings,1
Iran,2009,MENA,1,9,7,2009,9,7,2009,1,,1000,"Mousavi supporters, anti-regime","political behavior, process",beatings,1
Iran,2009,MENA,1,17,7,2009,17,7,2009,0,,1000,"Mousavi supporters, anti-regime","political behavior, process",beatings,1
Iran,2009,MENA,1,13,6,2009,14,6,2009,1,,1000,"Mousavi supporters, anti-regime","political behavior, process",beatings,2
Iran,2009,MENA,1,15,6,2009,15,6,2009,1,,100000,"Mousavi supporters, anti-regime","political behavior, process",shootings,1
Iran,2009,MENA,1,20,6,2009,20,6,2009,1,,1000,"Mousavi supporters, anti-regime","political behavior, process",shootings,1
Iran,2009,MENA,1,22,6,2009,22,6,2009,0,,1000,"Mousavi supporters, anti-regime","political behavior, process",ignore,1
Iran,2009,MENA,1,30,7,2009,30,7,2009,1,,1000,"Mousavi supporters, anti-regime","political behavior, process",beatings,1
Iran,2009,MENA,1,3,8,2009,3,8,2009,1,,100,"Mousavi supporters, anti-regime","political behavior, process",beatings,1
Iran,2009,MENA,1,5,8,2009,5,8,2009,0,,100,"Mousavi supporters, anti-regime","political behavior, process",beatings,1
Iran,2009,MENA,1,18,9,2009,18,9,2009,0,,10000,"Mousavi supporters, anti-regime","political behavior, process",arrests,1
